folder_id,real_filename,meeting_date,meeting_name,belongs_to
C85PNR63C2A7,Special Meeting 10_11_21.pdf,27/10/2021,Regular Meeting,Minutes
C85Q3E66A459,Canton Trip BBHHS Orchestra.pdf,27/10/2021,Regular Meeting,BBHHS Orchestra Field Trip
C862S3038449,OSBA Trans Study Overview 2021.pdf,27/10/2021,Regular Meeting,2022-2023 Bussing and Bell time Discussion
C86KJX51DF3E,Supplementals 10272021.pdf,27/10/2021,Regular Meeting,Supplemental Recommendations
C87NZW6233B2,Classified Staffing Agenda 10272021 (5).pdf,27/10/2021,Regular Meeting,Classified Recommendations
C8CKPZ514A16,CCBDD Technical Support Team Agreement.pdf,17/11/2021,Regular Meeting,CCBDD Technical Support Team Agreement
C8DKQV52C3A4,ESC Inter-District Service Contract.pdf,17/11/2021,Regular Meeting,ESC Inter-District Service Contract
C8KSMM6F70A4,2021 BOYS BASKETBALL CHRISTMAS TRIP.pdf,17/11/2021,Regular Meeting,2021 HS Boys Basketball Tournament Trip
C8MPX766A2F1,Minutes_Board Meeting_Oct 27_2021.pdf,17/11/2021,Regular Meeting,Minutes
C8NMWT5AF7DD,OCTOBER CHECK REGISTER.pdf,17/11/2021,Regular Meeting,Financial Report
C8NMWV5AF7E7,OCTOBER CASH POSITION REPORT.pdf,17/11/2021,Regular Meeting,Financial Report
C8NMX65AFCF5,Bank Reconciliations FY22.xlsx - Oct 21.pdf,17/11/2021,Regular Meeting,Financial Report
C8NMXD5B0AA6,BBCSD-2022 Roof Replacement-HS Roof Sections 1-3-4.pdf,17/11/2021,Regular Meeting,High School Roof Replacement Contract
C8NMXV5B1B08,BBCSD-2022 Roof Replacement-HS Bid Results Base Bid Item 1.pdf,17/11/2021,Regular Meeting,High School Roof Replacement Contract
C8NMYA5B2983,Warren Roofing Contract-BBHCSD-HS Roof Replacement Project.pdf,17/11/2021,Regular Meeting,High School Roof Replacement Contract
C8NMYN5B3CFB,Warren Roofing Contract Exhibits A thru F 11-11-21.pdf,17/11/2021,Regular Meeting,High School Roof Replacement Contract
C8NN4M5C5038,TDA Recommendation SCG Fields - Tennis Court Replacement.pdf,17/11/2021,Regular Meeting,Tennis Court Replacement Contract
C8NN4U5C5DF2,Brecksville-Broadview Hts. Schools Tennis Court Repacement Project Schedules 11.08.21.pdf,17/11/2021,Regular Meeting,Tennis Court Replacement Contract
C8NN785CCDAB,BBH Monthly Update Memorandum - November 2021.pdf,17/11/2021,Regular Meeting,Pre-K5 Building Project Update - REPORT ONLY
C8NNXV621EFA,NOV CFO REPORT.pdf,17/11/2021,Regular Meeting,Financial Report
C8NP7G633B99,November 2021 5 Year Forecast.pdf,17/11/2021,Regular Meeting,5 Year Forecast
C8NP7J633BC0,November 2021 Forecast Board Report.pdf,17/11/2021,Regular Meeting,5 Year Forecast
C8PLYW58E563,"Behnke, BBHCSD Track Renovation Recommendation.pdf",17/11/2021,Regular Meeting,Stadium Track Renovation Contract
C8PLZZ590D74,"BBHCSD, Vasco Track Renovation A105-2017 - Contract.pdf",17/11/2021,Regular Meeting,Stadium Track Renovation Contract
C8PM28591416,BBHCSD Track Project Schedule.pdf,17/11/2021,Regular Meeting,Stadium Track Renovation Contract
C8PR8P6A403D,New_Revised Board Policies 11.17.2021.pdf,17/11/2021,Regular Meeting,New/Revised Board Policies - First Reading
C8TGMM447DFB,Certified Staffing Agenda 11172021.pdf,17/11/2021,Regular Meeting,Certified Recommendations
C8TUHV7C3028,BBHCSD board report on technology Nov 2021.pdf,17/11/2021,Regular Meeting,Announcements
C8U5NW111E41,November 2022.pdf,17/11/2021,Regular Meeting,5 Year Forecast
C8UHYJ4AC782,Classified Staffing Agenda 11172021.pdf,17/11/2021,Regular Meeting,Classified Recommendations
C8UKN6529E61,Supplementals 11172021.pdf,17/11/2021,Regular Meeting,Supplemental Recommendations
C8WLQ95761AF,CERTIFICATE  NUTRITION STANDARDS  21.pdf,15/12/2021,Regular Meeting,Nutrition Standards for School Lunch
C8WLQB576400,Competitive-Foods-Fact-Sheet.pdf,15/12/2021,Regular Meeting,Nutrition Standards for School Lunch
C8WLQE576594,Nutrition Standards for School Lunch 2021.pdf,15/12/2021,Regular Meeting,Nutrition Standards for School Lunch
C8ZLUV584075,SBTrip2022-Budget.pdf,15/12/2021,Regular Meeting,
C8ZLUX58434A,SBTrip2022-Itinerary.pdf,15/12/2021,Regular Meeting,
C9BR3V6BD0A2,New Revised Board Policies 12.15.2021.pdf,15/12/2021,Regular Meeting,New/Revised Board Policies - Final Reading
C9FMNA5B38DA,Board Committee Assignments 2021.pdf,05/01/2022,Organizational Meeting,List of Representatives and Committees
C9FMNN5B5EBF,Board Committee Assignments 2021.pdf,05/01/2022,Organizational Meeting,List of Representatives and Committees
C9FQWA696E6F,Transfer Requests - Board Agenda 12.15.21.pdf,15/12/2021,Regular Meeting,Transfers
C9FQWK697C2F,Bank Reconciliations FY22.xlsx - Nov 21.pdf,15/12/2021,Regular Meeting,Financial Report
C9FQWM697C38,OH Cash Position Report_12032021_104130.pdf,15/12/2021,Regular Meeting,Financial Report
C9FQX7699665,November Check Register.pdf,15/12/2021,Regular Meeting,Financial Report
C9FSS6715F87,BBHCSD First Addendum to Treasurer's Contract 2021.pdf,15/12/2021,Regular Meeting,Addendum to Treasurer/CFO Employment Contract
C9GRE469B1DC,Regular Meeting Minutes_11.17.21.pdf,15/12/2021,Regular Meeting,Minutes
C9KMFJ5AFBF9,Certified  Staffing Agenda 12_15_2021.pdf,15/12/2021,Regular Meeting,Certified Recommendations
C9KU36745839,December CFO Report.pdf,15/12/2021,Regular Meeting,Financial Report
C9NRP86EE971,"XC SS, Fall, 12152021.pdf",15/12/2021,Regular Meeting,Supplemental Recommendations
C9PH2R466A5C,Classified Staffing Agenda 12152021.pdf,15/12/2021,Regular Meeting,Classified Recommendations
C9QH4F46AA30,BBHCSD Bell Time & Walk Zone Analysis 20211210.pdf,15/12/2021,Regular Meeting,Transportation Study Discussion
C9QPUE660CE5,SBTrip2022-Budget.pdf,19/01/2022,Regular Meeting 7:00 PM,
C9QPUH660CE6,SBTrip2022-Itinerary.pdf,19/01/2022,Regular Meeting 7:00 PM,
C9QSJJ72EA65,Transportation Study.pdf,15/12/2021,Regular Meeting,Transportation Study Discussion
C9RMKY58630D,BBH Monthly Update Memorandum - December 2021.pdf,19/01/2022,Regular Meeting 7:00 PM,Pre-K5 Building Project Update - REPORT ONLY
CA4HYD4AC1C2,SBTrip2022-Budget.pdf,05/01/2022,Organizational Meeting,
CA4HYF4AC3CC,SBTrip2022-Itinerary.pdf,05/01/2022,Organizational Meeting,
CA4PZP671258,Alternate Budget FY23 - BBHCSD.pdf,05/01/2022,Organizational Meeting,Alternative Tax Budget Fiscal Year 2023
CA5H864734E1,Board Member 2022_Oath of Office_Ellen Kramer.pdf,05/01/2022,Organizational Meeting,"Oath of Office - Ellen Kramer, Tish Kwiatkowski"
CA5H8C473C07,Board Member 2022_Oath of Office_Tish Kwiatkowski.pdf,05/01/2022,Organizational Meeting,"Oath of Office - Ellen Kramer, Tish Kwiatkowski"
CA5HMC4923F3,SBTrip2022-Budget.pdf,05/01/2022,Special Meeting,"BBHHS Varsity Softball Tournament in Myrtle Beach, SC"
CA5HME4925BA,SBTrip2022-Itinerary.pdf,05/01/2022,Special Meeting,"BBHHS Varsity Softball Tournament in Myrtle Beach, SC"
CA5L4L54BA8E,Minutes_Board Meeting 12.15.2021.pdf,19/01/2022,Regular Meeting 7:00 PM,Minutes
CACGQ444DA76,2022 Board Meeting Dates.pdf,05/01/2022,Organizational Meeting,2022 Board of Education Meeting Dates
CAKHQT49A04B,dico_2022MinimumWageposter.pdf,19/01/2022,Regular Meeting 7:00 PM,Increase in Ohio Minimum Wage
CAKHQV49A22C,Minimum Wage Ohio.pdf,19/01/2022,Regular Meeting 7:00 PM,Increase in Ohio Minimum Wage
CAKM7E58D211,Bank Reconciliations FY22.xlsx - Dec 21.pdf,19/01/2022,Regular Meeting 7:00 PM,Financial Report
CAKM7G58D220,OH Annual Spending Plan Report_Summary_01112022_110914.pdf,19/01/2022,Regular Meeting 7:00 PM,Financial Report
CAKM7J58D232,OH Cash Position Report_01112022_110904.pdf,19/01/2022,Regular Meeting 7:00 PM,Financial Report
CAKM7X592259,December Checks.pdf,19/01/2022,Regular Meeting 7:00 PM,Financial Report
CAKQFL655F9C,Public Funds Agreement - BBHCSD.pdf,19/01/2022,Regular Meeting 7:00 PM,Depository Agreement with Westfield Bank
CALNED5E6993,22-23 Course Options Revisions.pdf,19/01/2022,Regular Meeting 7:00 PM,High School Options Catalog Changes
CAMJDD48B3AB,BBH Monthly Update Memorandum - January 2022.pdf,19/01/2022,Regular Meeting 7:00 PM,Pre-K5 Building Project Update - REPORT ONLY
CAMTXE6D8B3D,"Kiss, Katie MOU 01192022.pdf",19/01/2022,Regular Meeting 7:00 PM,Parental Leave MOU - Kiss
CAMTYP6DD0C3,BOE Substitute Rates 01_19_2022.pdf,19/01/2022,Regular Meeting 7:00 PM,Certified and Classified Substitute Rates
CANQYQ6AD813,"XC SS, Fall, 01192022.pdf",19/01/2022,Regular Meeting 7:00 PM,Supplemental Recommendations
CASJXS4EB7DA,JANUARY CFO REPORT.pdf,19/01/2022,Regular Meeting 7:00 PM,Financial Report
CASPUL664500,Minutes_Special Board Meeting 1.5.2022.pdf,19/01/2022,Regular Meeting 7:00 PM,Minutes
CATMM85A7B8D,Minutes_Organizational Meeting 1.5.2022.pdf,19/01/2022,Regular Meeting 7:00 PM,Minutes
CATVAB7FC677,Classified Staffing Agenda 01192022.pdf,19/01/2022,Regular Meeting 7:00 PM,Classified Recommendations
CATVAR7FD649,Certified Staffing Agenda 01192022.pdf,19/01/2022,Regular Meeting 7:00 PM,Certified Recommendations
CB7NZK57806E,OHSAA Membership.pdf,23/02/2022,Regular Meeting 7:00 PM,OHSAA Membership
CBENP860D269,Robotics World Championship Trip Itinerary 2022.pdf,23/02/2022,Regular Meeting 7:00 PM,High School Robotics Championship Trip
CBHJFL4CEAD9,Minutes_Regular Board Mtg_1_19_2022.pdf,23/02/2022,Regular Meeting 7:00 PM,Minutes
CBJQEM68AD27,Bus Purchasing Resolution 2022.docx.pdf,23/02/2022,Regular Meeting 7:00 PM,Bus Purchasing Resolution
CBPHXS4AAAAB,FY22 Credit Card Compliance Report.pdf,23/02/2022,Regular Meeting 7:00 PM,Credit Card Compliance Report
CBQNJ6601B1D,ANNUAL SPENDING PLAN.pdf,23/02/2022,Regular Meeting 7:00 PM,Financial Report
CBQNJ8601B25,CASH POSITION JANUARY.pdf,23/02/2022,Regular Meeting 7:00 PM,Financial Report
CBQNJA601B2C,JANUARY CHECKS.pdf,23/02/2022,Regular Meeting 7:00 PM,Financial Report
CBQQHJ690CE3,"XC SS, 02232022 (#2).pdf",23/02/2022,Regular Meeting 7:00 PM,Supplemental Recommendations
CBRQWX6AF0EA,Bank Reconciliations FY22.xlsx - Jan 22 (1).pdf,23/02/2022,Regular Meeting 7:00 PM,Financial Report
CBRQX36AF22A,FEB CFO REPORT.pdf,23/02/2022,Regular Meeting 7:00 PM,Financial Report
CBVKP6527AEB,BBH Monthly Update Memorandum - February 2022.pdf,23/03/2022,Regular Meeting 7:00 PM,Pre-K5 Building Project Update - REPORT ONLY
CBVLVE5849C6,Certified Staffing Agenda 02232022.pdf,23/02/2022,Regular Meeting 7:00 PM,Certified Recommendations
CBVVWB82B36D,BUDGET MODIFICATION AMD#1 FEB2022.pdf,23/02/2022,Regular Meeting 7:00 PM,Budget Modification
CBW22X0021A3,BBHCSD_MPS.pdf,23/02/2022,Regular Meeting 7:00 PM,Copier Lease Agreement
CBW22Z0021DB,BBHCSD_ORDERFORM.pdf,23/02/2022,Regular Meeting 7:00 PM,Copier Lease Agreement
CBW233002212,BBHCSD_LEASE.pdf,23/02/2022,Regular Meeting 7:00 PM,Copier Lease Agreement
CBX9PN78E323,Classified Staffing Agenda 02232022.pdf,23/02/2022,Regular Meeting 7:00 PM,Classified Recommendations
CBX9QV79029E,"XC SS, 02232022 (#1).pdf",23/02/2022,Regular Meeting 7:00 PM,Supplemental Recommendations
CC3N9H5ED638,Real Estate Transfer Agreement_Final.pdf,23/02/2022,Regular Meeting 7:00 PM,Real Estate Transfer Agreement
CC6QHF690D7E,New Revised Board Policies 12.15.2021.pdf,,,
CC7NV861B8AF,ANNUAL SPENDING PLAN (2).pdf,23/03/2022,Regular Meeting 7:00 PM,Financial Report
CC7NVA61B8B7,FEB CASH POSITION.pdf,23/03/2022,Regular Meeting 7:00 PM,Financial Report
CC7NVC61B8BD,FEB CHECKS.pdf,23/03/2022,Regular Meeting 7:00 PM,Financial Report
CC7NVE61B94E,MAR CFO REPORT.pdf,23/03/2022,Regular Meeting 7:00 PM,Financial Report
CCANNA5F5F9F,Brecksville-BroadviewHtsCSD 3-4-22.pdf,23/03/2022,Regular Meeting 7:00 PM,Engagement Letter with Local Government Services for GAAP
CCAPQS656A29,BoardDocs Pro Plus Feature Benefits.pdf,23/03/2022,Regular Meeting 7:00 PM,Livestream Board Committee Meetings Discussion
CCAPQU656A43,BoardDocs Pro Features and Benefits.pdf,23/03/2022,Regular Meeting 7:00 PM,Livestream Board Committee Meetings Discussion
CCBKQG52B43D,AKRON UNIVERSITY CCP MOU 2022-2023.pdf,23/03/2022,Regular Meeting 7:00 PM,University of Akron CCP MOU
CCBKSL534823,KENT STATE UNIVERSITY CCP MOU 2022-2023.pdf,23/03/2022,Regular Meeting 7:00 PM,Kent State University CCP MOU
CCBKWX53D1C2,LORAIN COUNTY COMMUNITY COLLEGE MOU 2022-23.pdf,23/03/2022,Regular Meeting 7:00 PM,Lorain County Community College CCP MOU
CCBKXS540B80,CUYAHOGA COMMUNITY COLLEGE CCP MOU 2022-23.pdf,23/03/2022,Regular Meeting 7:00 PM,Cuyahoga Community College CCP MOU
CCBLA2557411,"Minutes_Regular Board Meeting_February 23, 2022.pdf",23/03/2022,Regular Meeting 7:00 PM,Minutes
CCBM6J59B7E1,Teaching Strategies_New Curriculum Quote.pdf,23/03/2022,Regular Meeting 7:00 PM,Teaching Strategies New Curriculum Quote
CCCPYT66F13F,2023-2024 School Calendar Draft.pdf,23/03/2022,Regular Meeting 7:00 PM,2023-24 and 2024-25 School Calendar
CCCPYW66F564,2024-2025 School Calendar Draft.pdf,23/03/2022,Regular Meeting 7:00 PM,2023-24 and 2024-25 School Calendar
CCDMRF5C5540,BBHHS BOE Update.pdf,23/03/2022,Regular Meeting 7:00 PM,
CCJQX3661244,Ohio Schools Council Cooperative_Advertising and Receiving Bids for School Bus Chassis and Bodies.pdf,23/03/2022,Regular Meeting 7:00 PM,Ohio Schools Council Cooperative Advertising and Bids
CCJQXC661E23,Bus Purchasing Resolution 2022.pdf,23/03/2022,Regular Meeting 7:00 PM,Bus Purchasing Resolution
CCJQZA665C27,3-14-2022 Cardinal - OSC Cooperative School Bus Purchasing Vendor Quote - Appendix B (1).pdf,23/03/2022,Regular Meeting 7:00 PM,Bus Purchasing Resolution
CCJQZC666039,3-14-2022 Cardinal - OSC Cooperative School Bus Purchasing Vendor Quote - Appendix C.pdf,23/03/2022,Regular Meeting 7:00 PM,Bus Purchasing Resolution
CCKQAY67F738,BBH Monthly Update Memorandum - March 2022.pdf,23/03/2022,Regular Meeting 7:00 PM,Pre-K5 Building Project Update - REPORT ONLY
CCLHRP49C6AE,Trip request 2022-2023.pdf,23/03/2022,Regular Meeting 7:00 PM,BBHHS Choir and Orchestra Trip
CCLHT649CD90,Brecksville-Broadview Heights HS - T23EasternUS - Itinerary.pdf,23/03/2022,Regular Meeting 7:00 PM,BBHHS Choir and Orchestra Trip
CCLHT949CF6A,Brecksville-Broadview Heights HS - T23EasternUS - Inclusions.pdf,23/03/2022,Regular Meeting 7:00 PM,BBHHS Choir and Orchestra Trip
CCLJQW4E4E61,XC Agenda 03232022.pdf,23/03/2022,Regular Meeting 7:00 PM,Supplemental Recommendations
CCLM8Z594324,Policy 2266 Nondiscrimination on the Basis of Sex in Education Programs or Activities.pdf,23/03/2022,Regular Meeting 7:00 PM,Approval to Adopt New Board Policy in Final Form
CCMNP860D7A6,Brecksville-Broadview Hts - IA Contract (60).pdf,23/03/2022,Regular Meeting 7:00 PM,E-Rate Contracts
CCMNPA60D7B9,E Rate Cabling Brecksville Broadview Heights_gSgn.pdf,23/03/2022,Regular Meeting 7:00 PM,E-Rate Contracts
CCSHAR479643,College Now MOU 2022-2023 Brecksville-Broadview Hts.pdf,27/04/2022,Regular Meeting,College Now MOU
CCSJDD4CA48B,OSC Fall Bus Bid November_2021.pdf,23/03/2022,Regular Meeting 7:00 PM,Ohio Schools Council Cooperative Advertising and Bids
CCSMGH5B2DD7,Bank Reconciliations FY22.xlsx - Feb 22.pdf,23/03/2022,Regular Meeting 7:00 PM,Financial Report
CCSMPP5C3B0B,Certified Staffing Agenda 03232022.pdf,23/03/2022,Regular Meeting 7:00 PM,Certified Recommendations
CCSQXP6B7791,Board Committees and Board Docs Survey (Responses) - Form Responses 1.pdf,23/03/2022,Regular Meeting 7:00 PM,Livestream Board Committee Meetings Discussion
CCSS2U709E50,Classified Staffing Agenda 03232022.pdf,23/03/2022,Regular Meeting 7:00 PM,Classified Recommendations
CD2HJY48C9FD,Brecksville School District_Tax Rate Resolution_Tax Year 2022.pdf,27/04/2022,Regular Meeting,Tax Rate Resolution
CD3J494B5285,Transfer Requests - Board Agenda 4.27.22.pdf,27/04/2022,Regular Meeting,Transfer Request
CD6J9N4B4D98,"Minutes_Regular Board Mtg_March 23, 2022.pdf",27/04/2022,Regular Meeting,Minutes
CD7Q38670896,ADMIN SALARY SCHEDULE FY23.xlsx - ADMIN SCHEDULE (1).pdf,27/04/2022,Regular Meeting,Administrative Salary Schedule
CD8JTR4E978F,Bank Reconciliations FY22.xlsx - Mar 22.pdf,27/04/2022,Regular Meeting,Financial Report
CD8JTT4E9795,March Checks.pdf,27/04/2022,Regular Meeting,Financial Report
CD8JTV4E979A,OH Annual Spending Plan Report_Summary as of March 31.pdf,27/04/2022,Regular Meeting,Financial Report
CD8JTX4E979F,OH Cash Position Report as of March 31.pdf,27/04/2022,Regular Meeting,Financial Report
CD8LKK56EF94,Support Staff MOU.pdf,27/04/2022,Regular Meeting,BBH Organization of Support Staff MOU
CD9NF45F39EB,Brecksville Schools Cat 2 April_5_2022.pdf,27/04/2022,Regular Meeting,TTx Teletronics Services Contract
CDFKRL511BB2,Revised Board Policies 04.27.2022.docx.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKRN51206F,po2271 COLLEGE CREDIT PUS PROGRAM.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKRR512208,po2370.01 BLENDED LEARNING.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKRT51238C,po5511 DRESS AND GROOMING.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKRV512507,po5772 WEAPONS.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKRX5126C3,po6110 GRANT FUNDS.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKS3512912,po6114 COST PRINCIPLES - SPENDING FEDERAL FUNDS.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKS6512B01,po6325 PROCUREMENT - FEDERAL GRANTS FUNDS.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKS8512C9A,po6423 USE OF CREDIT CARDS.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKSC513069,po7217 WEAPONS.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDFKSE51321C,po8500 FOOD SERVICES.pdf,27/04/2022,Regular Meeting,Board Policy Revisions First Read
CDHGVE45A1EE,District Improvements 2021-2022.pdf,05/04/2022,Permanent Improvement Committee Meeting,Fiscal Year 2021-2022 Project Review
CDHGVL45A97B,Fiscal Tracking of PI Projects - FY22.pdf,05/04/2022,Permanent Improvement Committee Meeting,Fiscal Year 2022-2023 Project Funding
CDHGVN45A980,Fiscal Tracking of PI Projects - FY23.pdf,05/04/2022,Permanent Improvement Committee Meeting,Fiscal Year 2022-2023 Project Funding
CDHGX845E61A,Revise Facility Improvement 5 Yr Plan 04.05.2022.pdf,05/04/2022,Permanent Improvement Committee Meeting,Proposed/Deferred Facility Improvements
CDHGXD45EC56,HS & MS CAMPUS DRIVE.pdf,05/04/2022,Permanent Improvement Committee Meeting,High School and Middle School Drives
CDLNEF5EC99E,CELL PHONE STIPENDS FY22.pdf,27/04/2022,Regular Meeting,Annual Cellular Phone Reimbursement FY22
CDNJFR4D0164,"Financial_Audit Committee Mtg_Feb 14, 2022.pdf",27/04/2022,Regular Meeting,Minutes
CDNJFU4D04CE,"Policy Committee Mtg_March 16, 2022.pdf",27/04/2022,Regular Meeting,Minutes
CDNJFX4D0695,"PI Committee Mtg_April 5, 2022.pdf",27/04/2022,Regular Meeting,Minutes
CDNLM557130A,BBH Monthly Update Memorandum - April 2022.pdf,27/04/2022,Regular Meeting,Pre-K5 Building Project Update - READ ONLY
CDP4PQ0C8CC6,APRIL CFO REPORT.pdf,27/04/2022,Regular Meeting,Financial Report
CDQSA971A6B4,XC Spread Sheet 04272022.pdf,27/04/2022,Regular Meeting,Supplemental Recommendations
CDTFQZ404D52,BBHHS Graduating Class of 2022.pdf,27/04/2022,Regular Meeting,2022 Graduating Class
CDTMTZ5CC610,Certified Staffing Agenda 04272022.pdf,27/04/2022,Regular Meeting,Certified Recommendations
CDULDU548C92,Classified Staffing Agenda 04272022.pdf,27/04/2022,Regular Meeting,Classified Recommendations
CDVPDY642F98,Parking Lot Draft 4.27.22.pdf,27/04/2022,Regular Meeting,Adding Parking Spaces to the Campus
CE3L445426DE,Sendero Therapies Agreement.pdf,25/05/2022,Regular Meeting,
CE5KEC510318,po2271 COLLEGE CREDIT PUS PROGRAM.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KEF510319,po2370.01 BLENDED LEARNING.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KEJ51031A,po5511 DRESS AND GROOMING.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KEM51031C,po5772 WEAPONS.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KEQ51031D,po6110 GRANT FUNDS.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KET51031F,po6114 COST PRINCIPLES - SPENDING FEDERAL FUNDS.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KEW510321,po6325 PROCUREMENT - FEDERAL GRANTS FUNDS.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KEZ510323,po6423 USE OF CREDIT CARDS.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
CE5KF4510326,po7217 WEAPONS.pdf,25/05/2022,Regular Meeting,Board Policy Revisions Final Reading
